id,idade,genero,estado_civil,portador_necessidades_especiais,possui_crianca_menor_que4anos,grau_escolaridade,area_formacao,treinamento_ultimo_ano,cargo,nivel_cargo,anos_empresa,anos_cargo_atual,tipo_projeto,horario_flexivel,viagem_negocios,oportunidade_usar_plenamente_habilidades_trabalho,departamento,anos_atual_gestor,salario,percepcao_valor_beneficios,anos_desde_ultima_promocao,distancia_casa,tipo_transporte,modalidade_trabalho,satisfacao_gestor,satisfacao_relacionamento_colegas,satisfacao_trabalho,nivel_envolvimento_trabalho,avaliacao_desempenho,absenteismo,hora_extra,equilibrio_entre_vida_profissional_pessoal,demitido,demanda_oferta_vagas_mercado_para_cargo,diferenca_salarial_com_mercado_para_mesmo_cargo_nivel_experiencia
e7b345c8-0503-4714-b396-2c4b5bbe38b8,40,Masculino,Solteiro,Nao,Nao,Mestrado,Bioinformatica,3,Gerente de Projetos,Diretor,21,8,Sustentacao,Sim,Raramente_Viaja,Pouco,Vendas,8,19833.0,Medio,12,7,Outro,Remoto,Alto,Medio,Medio,Alto,Excelente,1,Nao,Bom,Nao,Medio,1833.0
055559a1-df77-4c99-8a3e-577b320a3c01,39,Feminino,Casado,Nao,Nao,Ensino medio ou abaixo,Marketing,2,Executivo(a) de Contas,Gerente,20,9,Outros,Sim,Raramente_Viaja,Consideravelmente,Vendas,6,12031.0,Medio,9,24,Outro,Presencial,Alto,Baixo,Muito Alto,Medio,Excelente,1,Nao,Bom,Nao,Medio,31.0
3a03d763-a9a5-4b48-8595-e7997f193aa8,40,Feminino,Divorciado,Nao,Sim,Especializacao,Bioinformatica,2,Engenheiro(a) de Machine Learning,Pleno,20,7,Sustentacao,Sim,Frequentemente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),13,7286.5,Alto,2,26,Transporte publico,Remoto,Baixo,Baixo,Medio,Alto,Excelente,3,Nao,Melhor,Nao,Muito Alto,-1713.5
32cade36-b89d-4566-b035-a78dd97289dd,45,Masculino,Casado,Nao,Nao,Ensino superior,Bioinformatica,1,Gerente de Projetos,Gerente,20,8,Inovacao,Nao,Nao_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),8,16792.0,Alto,11,2,Transporte publico,Presencial,Muito Alto,Muito Alto,Muito Alto,Medio,Extraordinario,0,Nao,Melhor,Sim,Medio,1792.0
0cb8b81f-5771-4390-b301-b5648b1efb20,42,Feminino,Casado,Nao,Nao,Especializacao,Marketing,2,Executivo(a) de Contas,Gerente,20,4,Outros,Sim,Frequentemente_Viaja,Pouco,Vendas,8,13525.0,Medio,4,26,Transporte publico,Presencial,Medio,Muito Alto,Medio,Alto,Excelente,0,Nao,Otimo,Nao,Medio,1525.0
02821377-8c94-4feb-a694-cd24e69ecb55,42,Masculino,Casado,Nao,Nao,Ensino medio ou abaixo,Ciencia da Computacao,3,Gerente de Projetos,Gerente,20,8,Sustentacao,Sim,Nao_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),10,17861.0,Muito Alto,2,2,Transporte publico,Remoto,Medio,Muito Alto,Alto,Alto,Excelente,0,Sim,Bom,Nao,Medio,2861.0
c3f8bf5b-716e-49a8-a541-51ea995991f4,42,Masculino,Casado,Nao,Nao,Ensino medio ou abaixo,Ciencia da Computacao,3,Executivo(a) de Contas,Pleno,20,16,Outros,Sim,Raramente_Viaja,Completamente,Vendas,6,4907.0,Baixo,11,1,Transporte publico,Presencial,Muito Alto,Alto,Alto,Alto,Extraordinario,3,Nao,Melhor,Nao,Medio,-293.0
fb07e47a-39bb-4f86-a97b-28d113005091,42,Masculino,Casado,Nao,Nao,Especializacao,Ciencia da Computacao,3,Arquiteto(a) de Solucoes,Senior,20,8,Inovacao,Sim,Frequentemente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),9,10124.0,Alto,13,2,Outro,Remoto,Muito Alto,Alto,Muito Alto,Alto,Excelente,0,Sim,Ruim,Nao,Muito Alto,-1876.0
d6116011-2ba2-464c-8249-29a8d08b000a,45,Masculino,Casado,Nao,Nao,Ensino superior,Bioinformatica,2,Arquiteto(a) de Solucoes,Gerente,20,7,Inovacao,Sim,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),10,13496.0,Baixo,4,20,Outro,Remoto,Muito Alto,Medio,Muito Alto,Alto,Excelente,0,Sim,Melhor,Nao,Muito Alto,-1504.0
b9b7104e-ca0f-4a74-8859-3a7d76981ad6,44,Masculino,Solteiro,Nao,Nao,Mestrado,Outros ,3,Engenheiro(a) de Machine Learning,Pleno,20,11,Sustentacao,Nao,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),17,5903.3,Alto,13,29,Carro Proprio,Remoto,Muito Alto,Medio,Muito Alto,Alto,Extraordinario,3,Nao,Melhor,Nao,Muito Alto,-3096.7
eaddc4b3-a794-4470-94e0-de050952c7ce,54,Feminino,Solteiro,Nao,Nao,Especializacao,Bioinformatica,3,Diretor(a) de Tecnologia,Gerente,20,7,Outros,Sim,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),7,22526.4,Medio,12,1,Outro,Presencial,Alto,Muito Alto,Muito Alto,Alto,Excelente,0,Nao,Bom,Nao,Alto,2526.400000000001
59bb04f6-fa89-4045-bc64-f4079729db90,51,Feminino,Casado,Nao,Nao,Mestrado,Marketing,2,Gerente de Projetos,Gerente,20,6,Sustentacao,Sim,Raramente_Viaja,Completamente,Vendas,17,16307.0,Baixo,4,26,Outro,Remoto,Alto,Alto,Alto,Alto,Excelente,2,Nao,Bom,Nao,Medio,1307.0
a682acd1-1b2b-4554-b44d-f38b13fdb87f,44,Masculino,Casado,Nao,Nao,Ensino superior,Bioinformatica,1,Analista de RH,Senior,20,6,Outros,Nao,Raramente_Viaja,Razoavelmente,Recursos Humanos,6,8385.6,Muito Alto,3,1,Outro,Presencial,Medio,Muito Alto,Baixo,Medio,Excelente,0,Nao,Melhor,Nao,Baixo,1385.6000000000004
9c76478b-ad5a-4848-b8c9-94499ccffd6f,40,Feminino,Casado,Nao,Nao,Mestrado,Ciencia da Computacao,2,Gerente de Projetos,Diretor,20,15,Inovacao,Sim,Raramente_Viaja,Razoavelmente,Vendas,12,18041.0,Alto,1,2,Outro,Presencial,Medio,Muito Alto,Alto,Alto,Excelente,0,Nao,Melhor,Sim,Medio,41.0
1a6d2ea9-926d-4cda-b55c-cba0b2bf4fbc,51,Masculino,Solteiro,Nao,Nao,Especializacao,Ciencia da Computacao,5,Diretor(a) de Tecnologia,Diretor,20,18,Outros,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),15,25398.1,Alto,15,6,Carro Proprio,Presencial,Medio,Alto,Alto,Alto,Excelente,0,Nao,Melhor,Nao,Alto,398.09999999999854
14adfe77-ec1a-48b3-a28d-1b3e6399ad5a,40,Feminino,Casado,Nao,Nao,Ensino medio ou abaixo,Bioinformatica,2,Gerente de Projetos,Diretor,20,8,Inovacao,Nao,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),9,19033.0,Baixo,9,4,Carro Proprio,Remoto,Medio,Medio,Alto,Alto,Excelente,3,Nao,Melhor,Nao,Medio,1033.0
cf97a4f9-28c4-44b0-9afc-4f5f8373e9ac,42,Masculino,Solteiro,Sim,Nao,Ensino superior,Ciencia da Computacao,2,Engenheiro(a) de Machine Learning,Pleno,20,9,Sustentacao,Nao,Nao_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),7,5631.6,Muito Alto,3,23,Transporte publico,Remoto,Alto,Muito Alto,Alto,Medio,Excelente,0,Nao,Melhor,Sim,Muito Alto,-3368.4
0d740996-45f2-4419-8440-23cd3dfd4132,41,Feminino,Casado,Nao,Nao,Mestrado,Ciencia da Computacao,3,Diretor(a) de Operacoes,Gerente,20,7,Outros,Sim,Raramente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),10,20355.0,Alto,0,28,Transporte publico,Presencial,Baixo,Alto,Medio,Medio,Extraordinario,3,Nao,Melhor,Sim,Alto,355.0
538daba3-fa44-446c-981e-90117ee4bde4,39,Masculino,Solteiro,Nao,Nao,Mestrado,Marketing,3,Executivo(a) de Contas,Gerente,20,8,Outros,Sim,Raramente_Viaja,Razoavelmente,Vendas,10,13341.0,Muito Alto,11,15,Carro Proprio,Presencial,Baixo,Baixo,Baixo,Alto,Excelente,0,Nao,Melhor,Nao,Medio,1341.0
24b3b818-0239-449d-82f7-f93877fe8d52,47,Feminino,Casado,Nao,Nao,Mestrado,Bioinformatica,2,Diretor(a) de Tecnologia,Gerente,20,17,Inovacao,Nao,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),6,22319.7,Medio,5,2,Carro Proprio,Presencial,Alto,Medio,Alto,Alto,Excelente,0,Nao,Otimo,Nao,Alto,2319.7000000000007
19c0bab4-62dd-4494-bdf8-cdd6ba69f7c6,44,Masculino,Casado,Nao,Nao,Especializacao,Ciencia da Computacao,1,Diretor(a) de Tecnologia,Gerente,20,6,Inovacao,Nao,Raramente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),17,21226.4,Baixo,14,28,Carro Proprio,Presencial,Baixo,Alto,Baixo,Alto,Excelente,0,Nao,Otimo,Nao,Alto,1226.4000000000017
9fbc12ed-276b-4875-aa07-5b822084710a,40,Masculino,Solteiro,Nao,Nao,Especializacao,Bioinformatica,2,Diretor(a) de Tecnologia,Diretor,20,7,Outros,Sim,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),9,25513.8,Alto,4,14,Outro,Presencial,Alto,Baixo,Alto,Medio,Excelente,0,Nao,Otimo,Sim,Alto,513.7999999999993
f8163c50-b5f9-4cc4-aeeb-4b864cb2342e,42,Feminino,Casado,Nao,Nao,Especializacao,Recursos Humanos,5,Gerente de Projetos,Gerente,20,7,Inovacao,Nao,Raramente_Viaja,Pouco,Recursos Humanos,9,16799.0,Muito Alto,0,10,Transporte publico,Remoto,Medio,Alto,Baixo,Alto,Excelente,3,Nao,Melhor,Nao,Medio,1799.0
1786f5d0-e3d9-4ec1-b76f-0173cb1e4e4a,40,Feminino,Solteiro,Nao,Nao,Especializacao,Ciencia da Computacao,3,Diretor(a) de Operacoes,Gerente,20,6,Outros,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),13,19855.5,Baixo,5,6,Transporte publico,Presencial,Medio,Alto,Alto,Alto,Excelente,3,Nao,Melhor,Nao,Alto,-144.5
e26562b9-a675-4592-8923-8dedd4936186,43,Feminino,Solteiro,Nao,Nao,Especializacao,Bioinformatica,3,Engenheiro(a) de Machine Learning,Pleno,20,7,Inovacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),8,5305.3,Baixo,1,6,Carro Proprio,Presencial,Muito Alto,Baixo,Alto,Medio,Excelente,0,Sim,Ruim,Sim,Muito Alto,-3694.7
ff6f3aa7-00f2-441d-ab95-5a3bf048fab0,50,Masculino,Casado,Nao,Nao,Ensino medio ou abaixo,Bioinformatica,3,Analista de QA,Junior,20,8,Inovacao,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),8,3865.2,Baixo,3,28,Carro Proprio,Remoto,Muito Alto,Alto,Alto,Muito Alto,Excelente,0,Sim,Melhor,Nao,Alto,665.1999999999998
4dfb0064-b51c-4e5e-b97d-f727dfc327a1,39,Feminino,Solteiro,Nao,Sim,Mestrado,Curso Tecnico,4,Arquiteto(a) de Solucoes,Pleno,20,7,Inovacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),10,5759.54,Medio,11,2,Transporte publico,Remoto,Medio,Baixo,Alto,Medio,Excelente,0,Nao,Melhor,Sim,Muito Alto,-3240.46
207faf3e-fd79-4379-ab5f-87ada983631c,38,Feminino,Divorciado,Nao,Nao,Especializacao,Bioinformatica,3,Engenheiro(a) de Machine Learning,Pleno,20,11,Inovacao,Sim,Frequentemente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),7,2772.9,Medio,0,8,Outro,Remoto,Baixo,Alto,Medio,Medio,Excelente,0,Sim,Melhor,Sim,Muito Alto,-6227.1
097361a0-434f-4cb7-9cc8-84df0526d444,56,Masculino,Casado,Nao,Nao,Especializacao,Ciencia da Computacao,0,Diretor(a) de Operacoes,Gerente,19,16,Outros,Nao,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),9,20103.0,Baixo,15,23,Transporte publico,Presencial,Baixo,Baixo,Medio,Alto,Excelente,0,Sim,Melhor,Nao,Alto,103.0
f5ebf61e-7ba0-4d84-b0bf-52759ecc4dc9,39,Feminino,Solteiro,Nao,Nao,Mestrado,Curso Tecnico,1,Arquiteto(a) de Solucoes,Senior,19,6,Sustentacao,Sim,Frequentemente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),8,10938.0,Alto,11,2,Transporte publico,Presencial,Medio,Muito Alto,Alto,Alto,Extraordinario,0,Nao,Melhor,Nao,Muito Alto,-1062.0
6f7f465e-7512-4cd9-b014-6b4bf66ee47d,40,Masculino,Divorciado,Nao,Nao,Mestrado,Ciencia da Computacao,3,Gerente de Projetos,Gerente,19,7,Sustentacao,Sim,Raramente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),16,16823.0,Alto,11,1,Carro Proprio,Remoto,Baixo,Baixo,Baixo,Alto,Excelente,0,Nao,Melhor,Nao,Medio,1823.0
3134ae49-d765-45b9-9901-2fddcf6b289e,47,Masculino,Divorciado,Nao,Nao,Mestrado,Bioinformatica,3,Diretor(a) de Operacoes,Pleno,19,10,Outros,Sim,Frequentemente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),7,9120.6,Muito Alto,2,16,Carro Proprio,Presencial,Muito Alto,Alto,Alto,Muito Alto,Excelente,1,Sim,Otimo,Sim,Alto,-3879.4
c4dd87bf-c7ad-46e3-b488-b6647519ca6c,38,Feminino,Casado,Nao,Nao,Ensino medio ou abaixo,Ciencia da Computacao,4,Arquiteto(a) de Solucoes,Senior,19,9,Inovacao,Nao,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),9,8823.0,Muito Alto,1,17,Transporte publico,Remoto,Alto,Baixo,Alto,Medio,Excelente,0,Nao,Bom,Sim,Muito Alto,-3177.0
999e2e9a-db9e-4020-93a0-7b7cb60ccfaa,39,Feminino,Divorciado,Nao,Nao,Mestrado,Bioinformatica,4,Gerente de Projetos,Gerente,19,9,Sustentacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),2,17123.0,Alto,15,13,Carro Proprio,Presencial,Medio,Muito Alto,Medio,Medio,Excelente,0,Sim,Melhor,Sim,Medio,2123.0
be1cdf0e-4fba-4b39-a163-2b3a9111dffc,55,Feminino,Casado,Nao,Nao,Ensino superior,Bioinformatica,5,Gerente de Projetos,Diretor,19,9,Inovacao,Sim,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),11,19187.0,Baixo,9,2,Carro Proprio,Remoto,Alto,Muito Alto,Alto,Baixo,Excelente,0,Nao,Melhor,Sim,Medio,1187.0
71c6499c-9fe0-49bf-9589-917a43dfc750,41,Masculino,Solteiro,Nao,Nao,Ensino superior,Bioinformatica,4,Executivo(a) de Contas,Pleno,19,2,Outros,Sim,Nao_Viaja,Razoavelmente,Vendas,9,6151.0,Alto,11,10,Transporte publico,Presencial,Alto,Baixo,Medio,Baixo,Excelente,0,Nao,Melhor,Sim,Medio,951.0
927b8a8f-309c-4317-b3c2-5236cc5468d4,45,Feminino,Solteiro,Nao,Nao,Especializacao,Bioinformatica,2,Executivo(a) de Contas,Senior,19,7,Outros,Nao,Nao_Viaja,Consideravelmente,Vendas,8,8865.0,Muito Alto,12,6,Outro,Remoto,Alto,Muito Alto,Muito Alto,Medio,Excelente,0,Nao,Melhor,Nao,Medio,865.0
5d1e9919-6d14-4dc3-828b-2d840ea4becf,46,Feminino,Divorciado,Nao,Nao,Especializacao,Curso Tecnico,5,Executivo(a) de Contas,Gerente,19,17,Inovacao,Sim,Raramente_Viaja,Razoavelmente,Vendas,8,13225.0,Alto,2,3,Transporte publico,Remoto,Baixo,Muito Alto,Baixo,Muito Alto,Excelente,0,Nao,Melhor,Nao,Medio,1225.0
ebaa93d8-4317-44b2-80ee-aa2d38f1838d,55,Masculino,Solteiro,Nao,Nao,Mestrado,Marketing,2,Executivo(a) de Contas,Gerente,19,7,Inovacao,Nao,Raramente_Viaja,Razoavelmente,Vendas,8,13695.0,Medio,3,13,Carro Proprio,Remoto,Alto,Alto,Alto,Muito Alto,Excelente,0,Sim,Bom,Nao,Medio,1695.0
c3b8de22-5f4d-49d6-aeb2-8145d223af0c,39,Masculino,Divorciado,Nao,Nao,Especializacao,Ciencia da Computacao,4,Arquiteto(a) de Solucoes,Gerente,18,7,Sustentacao,Sim,Frequentemente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),5,12169.0,Medio,11,2,Outro,Remoto,Alto,Muito Alto,Muito Alto,Alto,Excelente,0,Nao,Melhor,Nao,Muito Alto,-2831.0
f56c20b9-7ead-4766-b627-064a16e334a8,38,Feminino,Casado,Nao,Nao,Especializacao,Bioinformatica,3,Diretor(a) de Tecnologia,Senior,18,16,Outros,Sim,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),11,17167.8,Alto,1,10,Outro,Remoto,Alto,Baixo,Alto,Baixo,Excelente,0,Nao,Melhor,Nao,Alto,2167.7999999999997
d052d9f0-f24e-40b3-83bc-7398ad14fa3f,41,Masculino,Divorciado,Nao,Nao,Especializacao,Bioinformatica,2,Diretor(a) de Tecnologia,Diretor,18,16,Sustentacao,Sim,Frequentemente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),11,25244.7,Muito Alto,0,9,Transporte publico,Presencial,Alto,Medio,Alto,Alto,Excelente,0,Nao,Otimo,Sim,Alto,244.70000000000076
3d2636bc-2c5e-42da-a332-9d63c3482fa6,41,Masculino,Solteiro,Sim,Nao,Especializacao,Bioinformatica,3,Analista de QA,Junior,18,13,Sustentacao,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),17,5665.2,Alto,2,6,Transporte publico,Remoto,Medio,Alto,Baixo,Alto,Excelente,4,Sim,Melhor,Nao,Alto,2465.2
998f7ff7-e228-4118-99b1-546f550f7b0d,50,Feminino,Casado,Nao,Nao,Especializacao,Ciencia da Computacao,3,Executivo(a) de Contas,Pleno,18,7,Outros,Sim,Nao_Viaja,Consideravelmente,Vendas,13,6347.0,Medio,0,1,Outro,Presencial,Alto,Baixo,Alto,Alto,Excelente,2,Nao,Melhor,Nao,Medio,1147.0
3d7bd900-6e04-4287-8d17-cc5a571f1b7b,40,Feminino,Casado,Nao,Nao,Especializacao,Ciencia da Computacao,2,Diretor(a) de Operacoes,Senior,18,15,Sustentacao,Nao,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),12,15652.5,Alto,14,15,Transporte publico,Presencial,Alto,Muito Alto,Alto,Medio,Excelente,0,Nao,Melhor,Sim,Alto,-347.5
fec12efd-5625-4f5e-89e0-15634d31a4be,36,Masculino,Casado,Nao,Nao,Ensino superior,Ciencia da Computacao,1,Executivo(a) de Contas,Pleno,18,14,Sustentacao,Sim,Raramente_Viaja,Completamente,Vendas,11,6201.0,Muito Alto,4,1,Transporte publico,Presencial,Muito Alto,Muito Alto,Muito Alto,Alto,Excelente,0,Sim,Bom,Sim,Medio,1001.0
4b448e09-99ec-4c01-8f01-a9764d3c7a81,37,Feminino,Divorciado,Nao,Nao,Especializacao,Ciencia da Computacao,2,Analista de QA,Junior,18,7,Sustentacao,Nao,Raramente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),17,3640.8,Alto,12,14,Transporte publico,Presencial,Baixo,Alto,Baixo,Alto,Excelente,4,Nao,Bom,Nao,Alto,440.8000000000002
22384a49-d5e9-4f7c-805e-9328b26520b7,39,Masculino,Divorciado,Nao,Nao,Especializacao,Bioinformatica,5,Arquiteto(a) de Solucoes,Senior,18,10,Inovacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),7,9613.0,Medio,3,1,Outro,Remoto,Alto,Baixo,Muito Alto,Muito Alto,Excelente,3,Nao,Bom,Nao,Muito Alto,-2387.0
7af3b9d9-ff7c-4108-b103-e975d03cf29e,40,Feminino,Solteiro,Nao,Nao,Mestrado,Bioinformatica,3,Diretor(a) de Tecnologia,Senior,18,7,Outros,Sim,Frequentemente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),13,17548.7,Baixo,2,9,Transporte publico,Presencial,Alto,Alto,Alto,Alto,Excelente,3,Nao,Bom,Sim,Alto,2548.7000000000007
9ce5271e-2310-4b40-a464-c51b2b037b3a,41,Feminino,Casado,Nao,Nao,Doutorado,Ciencia da Computacao,2,Gerente de Projetos,Gerente,18,16,Inovacao,Sim,Raramente_Viaja,Pouco,Vendas,8,16595.0,Baixo,11,2,Carro Proprio,Remoto,Baixo,Medio,Baixo,Alto,Excelente,0,Nao,Melhor,Nao,Medio,1595.0
5d508d77-c02f-4847-82e0-1835a47079d2,60,Feminino,Casado,Nao,Nao,Especializacao,Marketing,5,Executivo(a) de Contas,Senior,18,13,Outros,Nao,Frequentemente_Viaja,Razoavelmente,Vendas,11,10266.0,Medio,13,28,Carro Proprio,Presencial,Baixo,Muito Alto,Baixo,Medio,Excelente,0,Nao,Otimo,Nao,Medio,2266.0
acf29fbe-c5d4-4d63-b544-36c9e637d5e5,40,Masculino,Casado,Nao,Nao,Mestrado,Ciencia da Computacao,2,Executivo(a) de Contas,Senior,18,13,Outros,Sim,Frequentemente_Viaja,Pouco,Vendas,12,10475.0,Baixo,1,5,Outro,Presencial,Medio,Alto,Baixo,Medio,Extraordinario,0,Sim,Melhor,Nao,Medio,2475.0
e38f4af3-1954-4a93-8edf-1dd46b28793e,35,Masculino,Solteiro,Nao,Nao,Mestrado,Ciencia da Computacao,3,Engenheiro(a) de Machine Learning,Pleno,17,11,Inovacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),8,8639.8,Medio,11,6,Outro,Remoto,Alto,Medio,Muito Alto,Baixo,Excelente,0,Nao,Melhor,Sim,Muito Alto,-360.2000000000007
8265aedb-bc38-4660-b143-58e0aa46ff12,35,Feminino,Casado,Nao,Nao,Especializacao,Ciencia da Computacao,2,Diretor(a) de Operacoes,Senior,17,14,Outros,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),15,16027.5,Muito Alto,5,9,Outro,Presencial,Alto,Medio,Alto,Medio,Extraordinario,0,Sim,Melhor,Nao,Alto,27.5
48fc5ff9-87d7-4f24-a21d-7fb34347d0c5,53,Masculino,Divorciado,Nao,Nao,Ensino superior,Bioinformatica,3,Gerente de Projetos,Gerente,17,13,Inovacao,Sim,Raramente_Viaja,Consideravelmente,Vendas,2,14852.0,Baixo,15,2,Carro Proprio,Remoto,Medio,Alto,Alto,Alto,Excelente,0,Nao,Otimo,Nao,Medio,-148.0
d8229d75-88fa-4e55-a81c-adca2fcbaed0,47,Masculino,Solteiro,Nao,Nao,Especializacao,Bioinformatica,3,Arquiteto(a) de Solucoes,Senior,17,14,Inovacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),11,8633.0,Muito Alto,12,25,Carro Proprio,Remoto,Medio,Medio,Alto,Alto,Extraordinario,0,Nao,Melhor,Nao,Muito Alto,-3367.0
8acd021a-a913-4c17-8169-c5e797a4404f,45,Masculino,Divorciado,Nao,Nao,Especializacao,Ciencia da Computacao,2,Analista de QA,Pleno,17,9,Inovacao,Sim,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),15,2817.6,Muito Alto,0,9,Transporte publico,Remoto,Medio,Alto,Medio,Alto,Excelente,4,Nao,Ruim,Nao,Alto,-2182.4
69c882b9-e769-471a-bce9-99620a8445eb,43,Feminino,Casado,Nao,Nao,Especializacao,Marketing,3,Gerente de Projetos,Gerente,17,13,Sustentacao,Sim,Raramente_Viaja,Consideravelmente,Vendas,9,16064.0,Baixo,1,16,Transporte publico,Remoto,Alto,Alto,Muito Alto,Alto,Extraordinario,0,Sim,Melhor,Nao,Medio,1064.0
0a65997b-df90-4967-8974-4447b6b27960,36,Feminino,Divorciado,Nao,Nao,Especializacao,Curso Tecnico,2,Arquiteto(a) de Solucoes,Senior,17,14,Sustentacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),8,10096.0,Baixo,12,8,Outro,Presencial,Alto,Medio,Alto,Alto,Excelente,0,Nao,Melhor,Sim,Muito Alto,-1904.0
e497faac-43cb-4f25-b598-346d0a39844f,37,Feminino,Solteiro,Nao,Nao,Especializacao,Ciencia da Computacao,3,Engenheiro(a) de Machine Learning,Junior,17,12,Sustentacao,Sim,Raramente_Viaja,Consideravelmente,Pesquisa e Desenvolvimento (P&D),7,2749.5,Muito Alto,5,1,Transporte publico,Remoto,Alto,Medio,Muito Alto,Alto,Excelente,4,Nao,Melhor,Nao,Muito Alto,-2250.5
c6f37eec-7d2a-4ace-9896-bf3b635a33a9,36,Feminino,Solteiro,Nao,Nao,Mestrado,Ciencia da Computacao,1,Analista de QA,Junior,17,13,Sustentacao,Nao,Raramente_Viaja,Razoavelmente,Pesquisa e Desenvolvimento (P&D),14,3291.6,Medio,15,16,Carro Proprio,Remoto,Baixo,Alto,Baixo,Muito Alto,Excelente,0,Nao,Melhor,Sim,Alto,91.59999999999992
312c6fe3-38d4-4438-9686-c9c6483765bc,36,Masculino,Casado,Nao,Sim,Ensino medio ou abaixo,Ciencia da Computacao,2,Arquiteto(a) de Solucoes,Pleno,16,8,Inovacao,Sim,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),11,8331.29,Alto,4,14,Transporte publico,Remoto,Alto,Baixo,Muito Alto,Alto,Excelente,0,Sim,Bom,Sim,Muito Alto,-668.7099999999991
7c231b9e-e645-49a3-a5e3-12808760a729,38,Masculino,Divorciado,Nao,Nao,Especializacao,Ciencia da Computacao,6,Executivo(a) de Contas,Senior,16,10,Outros,Nao,Raramente_Viaja,Consideravelmente,Vendas,13,10609.0,Muito Alto,5,3,Outro,Presencial,Alto,Alto,Alto,Alto,Excelente,0,Nao,Bom,Nao,Medio,2609.0
2029299a-8c8f-44bc-a361-36be9d813ebf,36,Masculino,Casado,Nao,Nao,Ensino medio ou abaixo,Ciencia da Computacao,6,Executivo(a) de Contas,Senior,16,7,Outros,Sim,Raramente_Viaja,Consideravelmente,Vendas,7,10325.0,Alto,3,3,Outro,Presencial,Alto,Baixo,Muito Alto,Medio,Excelente,3,Sim,Melhor,Sim,Medio,2325.0
f0e31486-25aa-4f83-96dd-a41540b302ea,46,Feminino,Divorciado,Nao,Nao,Mestrado,Ciencia da Computacao,2,Engenheiro(a) de Machine Learning,Pleno,16,13,Sustentacao,Nao,Raramente_Viaja,Pouco,Pesquisa e Desenvolvimento (P&D),7,5999.5,Baixo,1,8,Outro,Remoto,Baixo,Baixo,Baixo,Medio,Extraordinario,0,Sim,Melhor,Sim,Muito Alto,-3000.5
e0e2b9a4-2e8f-44c5-8ba2-11fdaada4130,35,Feminino,Divorciado,Nao,Nao,Mestrado,Bioinformatica,3,Arquiteto(a) de Solucoes,Senior,16,10,Sustentacao,Sim,Raramente_Viaja,Completamente,Pesquisa e Desenvolvimento (P&D),1,10388.0,Baixo,10,25,Transporte publico,Remoto,Muito Alto,Alto,Alto,Alto,Excelente,1,Sim,Bom,Sim,Muito Alto,-1612.0
